timestamp,open,high,low,close,volume
2024-09-04 04:00:00,56653.99,56728.0,56559.15,56694.0,517.99161
2024-09-04 05:00:00,56694.0,56694.0,56201.0,56252.01,1520.48803
2024-09-04 06:00:00,56252.01,56530.01,56209.99,56277.0,2018.11039
2024-09-04 07:00:00,56277.0,56881.0,56253.0,56746.0,1513.51398
2024-09-04 08:00:00,56746.0,56909.94,56668.28,56783.01,740.01293
2024-09-04 09:00:00,56783.01,56855.0,56570.0,56596.99,853.89851
2024-09-04 10:00:00,56596.99,56710.47,56453.0,56456.45,878.42947
2024-09-04 11:00:00,56456.46,56682.32,56454.73,56573.0,540.51183
2024-09-04 12:00:00,56573.0,56763.99,56479.95,56599.99,776.26939
2024-09-04 13:00:00,56600.0,56700.0,56319.41,56490.0,1446.0341
2024-09-04 14:00:00,56489.99,57581.4,56187.61,57511.1,3849.65881
2024-09-04 15:00:00,57511.11,58181.43,57365.0,58134.0,3831.97973
2024-09-04 16:00:00,58134.0,58519.0,58121.1,58406.07,2363.63405
2024-09-04 17:00:00,58406.06,58472.0,57821.79,57878.0,1365.95138
2024-09-04 18:00:00,57878.01,57997.99,57646.0,57684.01,805.58545
2024-09-04 19:00:00,57684.01,58165.0,57662.0,58058.01,749.56159
2024-09-04 20:00:00,58058.0,58181.0,57792.46,58048.01,598.90498
2024-09-04 21:00:00,58048.0,58120.0,57948.0,58100.0,300.28427
2024-09-04 22:00:00,58100.0,58390.0,58041.1,58130.99,465.29601
2024-09-04 23:00:00,58130.98,58232.0,57889.81,57970.9,416.15905
2024-09-05 00:00:00,57970.9,58327.07,57964.0,57997.75,935.43836
2024-09-05 01:00:00,57997.75,58249.0,57955.55,58021.99,499.19331
2024-09-05 02:00:00,58021.99,58063.99,57653.13,57692.99,783.10999
2024-09-05 03:00:00,57693.0,57693.0,56891.07,57135.42,2500.2871
2024-09-05 04:00:00,57135.42,57291.1,57076.01,57206.4,672.68373
2024-09-05 05:00:00,57206.4,57268.75,57029.0,57194.99,549.29554
2024-09-05 06:00:00,57195.0,57222.78,56541.68,56914.01,1323.86325
2024-09-05 07:00:00,56914.01,57245.03,56831.71,57155.1,791.72283
2024-09-05 08:00:00,57155.1,57232.0,56952.65,57004.0,627.52643
2024-09-05 09:00:00,57004.0,57012.0,56623.0,56797.0,1013.95708
2024-09-05 10:00:00,56797.0,56848.97,56654.31,56771.0,586.08011
2024-09-05 11:00:00,56771.0,56863.8,56663.0,56698.01,597.41447
2024-09-05 12:00:00,56698.01,56850.0,56318.0,56662.0,1962.33334
2024-09-05 13:00:00,56662.01,57158.81,56571.47,57028.62,1904.3596
2024-09-05 14:00:00,57028.62,57350.0,56479.36,56558.01,2734.64511
2024-09-05 15:00:00,56558.0,56674.83,55817.51,55976.01,3598.75143
2024-09-05 16:00:00,55976.01,56416.65,55960.0,56335.0,1223.32262
2024-09-05 17:00:00,56335.0,56614.0,56200.42,56602.99,893.08044
2024-09-05 18:00:00,56603.0,56710.0,56506.3,56548.99,602.59695
2024-09-05 19:00:00,56549.0,56568.0,55800.0,56060.01,1587.58365
2024-09-05 20:00:00,56060.0,56259.97,56010.0,56094.0,664.19636
2024-09-05 21:00:00,56094.0,56253.44,55643.65,56150.6,901.95735
2024-09-05 21:00:00,56094.0,56253.44,55643.65,56150.6,901.95735
2024-09-05 22:00:00,56150.59,56227.5,55783.0,56104.6,521.41259
2024-09-05 23:00:00,56104.99,56208.0,55993.45,56180.0,332.10249
2024-09-06 00:00:00,56180.0,56333.82,55989.0,56182.0,597.43117
2024-09-06 01:00:00,56182.01,56615.49,55993.0,56558.99,911.87979
2024-09-06 02:00:00,56559.0,56858.88,56499.87,56738.0,940.25226
2024-09-06 03:00:00,56738.0,56840.88,56532.0,56588.0,639.59002
2024-09-06 04:00:00,56588.01,56747.91,56585.29,56594.66,418.54986
2024-09-06 05:00:00,56594.67,56665.26,56295.49,56491.01,859.71721
2024-09-06 06:00:00,56491.01,56518.0,56278.57,56430.01,555.46099
2024-09-06 07:00:00,56430.01,56439.0,55280.0,55804.29,4110.12466
2024-09-06 08:00:00,55804.28,55938.42,55639.0,55783.01,1256.44684
2024-09-06 09:00:00,55783.01,55925.46,55676.72,55889.86,1042.624
2024-09-06 10:00:00,55889.86,56262.11,55889.85,56178.01,890.38249
2024-09-06 11:00:00,56178.01,56252.0,55826.26,55999.09,926.80769
2024-09-06 12:00:00,55999.09,56944.59,55653.42,56873.99,5000.00747
2024-09-06 13:00:00,56873.99,57008.0,55849.8,55896.01,3481.49831
2024-09-06 14:00:00,55896.01,55936.0,54424.24,54733.24,7268.22081
2024-09-06 15:00:00,54734.0,55000.0,53808.0,54045.01,5387.23718
2024-09-06 16:00:00,54045.0,54256.0,53632.83,54074.0,3316.19995
2024-09-06 17:00:00,54074.0,54435.0,53705.78,53935.0,2443.31424
2024-09-06 18:00:00,53935.01,53995.0,53350.0,53352.67,2451.71241
2024-09-06 19:00:00,53352.67,53997.0,53267.54,53534.28,3103.27696
2024-09-06 20:00:00,53534.27,53800.0,52650.0,52887.99,4613.33459
2024-09-06 21:00:00,52888.0,53766.58,52550.0,53766.57,2677.79026
2024-09-06 22:00:00,53766.58,53856.82,53614.52,53644.01,858.2891
2024-09-06 23:00:00,53644.0,53969.99,53611.1,53962.97,697.62
2024-09-07 00:00:00,53962.97,54095.65,53891.51,53914.0,800.0568
2024-09-07 01:00:00,53914.0,54000.11,53745.54,53813.37,690.46871
2024-09-07 02:00:00,53813.37,53945.42,53756.56,53802.0,418.47169
2024-09-07 03:00:00,53802.0,53873.81,53791.42,53818.91,374.19346
2024-09-07 04:00:00,53818.92,54061.1,53814.0,54060.59,413.16824
2024-09-07 05:00:00,54060.59,54381.1,54007.67,54185.01,1125.35224
2024-09-07 06:00:00,54185.01,54379.0,54028.22,54320.23,1117.41166
2024-09-07 07:00:00,54320.23,54405.37,54183.31,54286.0,1554.89451
2024-09-07 08:00:00,54286.0,54393.48,54189.6,54370.99,795.8633
2024-09-07 09:00:00,54371.0,54419.38,54168.23,54251.11,528.55394
2024-09-07 10:00:00,54251.11,54454.8,54247.0,54346.01,489.08196
2024-09-07 11:00:00,54346.01,54492.98,54264.54,54326.0,476.36642
2024-09-07 12:00:00,54326.01,54663.0,54326.0,54578.71,562.26084
2024-09-07 13:00:00,54578.72,54665.94,54404.0,54546.99,686.74052
2024-09-07 14:00:00,54547.0,54691.1,54488.41,54632.17,529.51042
2024-09-07 15:00:00,54632.17,54829.0,54600.0,54780.0,732.36309
2024-09-07 16:00:00,54780.0,54850.0,54434.84,54465.97,810.17573
2024-09-07 17:00:00,54465.97,54535.72,54000.0,54134.0,976.36036
2024-09-07 18:00:00,54134.0,54396.88,54037.0,54291.1,814.89276
2024-09-07 19:00:00,54291.1,54457.82,54231.1,54404.01,536.34811
2024-09-07 20:00:00,54404.01,54437.97,54166.0,54166.01,392.25408
2024-09-07 21:00:00,54166.01,54188.0,53867.0,53926.99,874.49354
2024-09-07 22:00:00,53927.0,54082.89,53868.0,53954.0,364.405
2024-09-07 23:00:00,53954.0,54196.64,53814.01,54160.86,630.36036
2024-09-08 00:00:00,54160.86,54190.17,53964.0,54137.5,497.48026
2024-09-08 01:00:00,54137.5,54365.44,54136.0,54275.0,423.04988
2024-09-08 02:00:00,54274.99,54509.0,54274.99,54337.43,668.68659
2024-09-08 03:00:00,54337.44,54405.01,54266.88,54402.99,390.28341
2024-09-08 04:00:00,54402.98,54575.0,54371.1,54491.99,374.73132
2024-09-08 05:00:00,54492.0,54518.75,54327.52,54344.01,365.61789
2024-09-08 06:00:00,54344.01,54419.99,54261.1,54292.01,445.26758
2024-09-08 07:00:00,54292.01,54525.0,54292.0,54436.25,536.61685
2024-09-08 08:00:00,54436.25,54500.01,54356.0,54480.0,304.76109
2024-09-08 09:00:00,54480.0,54722.85,54456.01,54456.02,793.52683
2024-09-08 10:00:00,54456.02,54643.2,54440.0,54608.01,375.0885
2024-09-08 11:00:00,54608.01,54669.6,54517.39,54556.08,292.35522
2024-09-08 12:00:00,54556.08,54567.0,54095.52,54194.7,792.46432
2024-09-08 13:00:00,54194.71,54399.0,54072.01,54399.0,630.64238
2024-09-08 14:00:00,54398.99,54444.0,54041.61,54149.5,632.85213
2024-09-08 15:00:00,54149.51,54189.99,53640.0,53687.0,1444.45724
2024-09-08 16:00:00,53686.99,54024.56,53629.01,53907.18,781.00754
2024-09-08 17:00:00,53907.18,54519.3,53907.17,54510.01,810.89877
2024-09-08 18:00:00,54510.0,54531.1,54277.0,54412.01,433.05093
2024-09-08 19:00:00,54412.01,54475.0,54317.0,54337.01,264.25083
2024-09-08 20:00:00,54337.02,54384.0,54184.0,54379.02,364.27157
2024-09-08 21:00:00,54379.01,54619.84,54299.89,54464.0,663.0701
2024-09-08 22:00:00,54463.99,55318.0,54367.5,54530.0,2894.91447
2024-09-08 23:00:00,54530.0,54975.0,54424.75,54869.95,1094.80209
2024-09-09 00:00:00,54869.95,55210.0,54688.69,55045.0,1414.80055
2024-09-09 01:00:00,55045.01,55370.23,54901.1,55103.99,1831.55993
2024-09-09 02:00:00,55104.0,55137.0,54851.1,55113.0,623.14252
2024-09-09 03:00:00,55113.01,55215.74,54764.68,55115.0,1030.08827
2024-09-09 04:00:00,55115.0,55150.0,54849.64,54849.65,1034.90046
2024-09-09 05:00:00,54849.65,54935.39,54591.96,54668.0,745.99128
2024-09-09 06:00:00,54668.0,54971.1,54644.01,54898.0,593.88858
2024-09-09 07:00:00,54898.0,55010.87,54730.0,54974.01,716.38164
2024-09-09 08:00:00,54974.01,55341.78,54960.0,55244.0,1100.18154
2024-09-09 09:00:00,55244.0,55555.0,55102.0,55152.0,988.10681
2024-09-09 10:00:00,55152.0,55457.51,55100.0,55364.0,816.93047
2024-09-09 11:00:00,55364.0,55386.0,55159.91,55264.87,523.95744
2024-09-09 12:00:00,55264.87,55356.0,54965.71,55341.1,801.65503
2024-09-09 13:00:00,55341.1,55799.0,55252.0,55686.92,1851.55425
2024-09-09 14:00:00,55686.93,55750.0,54804.0,54840.01,2380.62272
2024-09-09 15:00:00,54840.0,55470.0,54828.0,55386.0,1508.65033
2024-09-09 16:00:00,55385.99,56525.14,55348.54,56430.11,3509.02955
2024-09-09 17:00:00,56430.11,56775.24,56339.51,56514.0,1860.60515
2024-09-09 18:00:00,56514.0,56650.0,56264.0,56530.0,1814.74824
2024-09-09 19:00:00,56529.99,57177.0,56482.0,57089.54,1869.53558
2024-09-09 20:00:00,57089.53,57128.0,56810.0,57007.98,788.17451
2024-09-09 21:00:00,57007.98,58088.0,57002.93,57454.27,2977.36994
2024-09-09 22:00:00,57454.27,57620.0,57184.32,57216.0,786.5597
2024-09-09 23:00:00,57216.01,57265.13,56998.19,57042.0,816.08288
2024-09-10 00:00:00,57042.01,57065.34,56624.5,56982.01,1449.2909
2024-09-10 01:00:00,56982.01,57050.72,56709.16,56900.0,849.86814
2024-09-10 02:00:00,56900.0,56911.09,56635.8,56775.28,612.49789
2024-09-10 03:00:00,56775.27,56802.0,56522.86,56524.74,677.60914
2024-09-10 04:00:00,56524.74,56739.4,56386.4,56609.99,816.27974
2024-09-10 05:00:00,56610.0,56966.0,56591.1,56945.45,611.35477
2024-09-10 06:00:00,56945.45,56945.45,56771.1,56825.99,466.45247
2024-09-10 07:00:00,56826.0,57290.0,56773.43,57218.57,1075.89816
2024-09-10 08:00:00,57218.56,57378.0,56990.0,57046.99,1189.37056
2024-09-10 09:00:00,57046.99,57273.52,56878.65,57086.01,1085.49639
2024-09-10 10:00:00,57086.01,57184.22,56947.13,57170.0,558.15752
2024-09-10 11:00:00,57170.0,57260.0,57018.0,57228.0,690.71799
2024-09-10 12:00:00,57228.01,57468.98,57162.0,57203.19,870.91615
2024-09-10 13:00:00,57203.2,57204.0,56630.56,56741.09,1992.90587
2024-09-10 14:00:00,56741.1,57165.99,56502.31,56941.09,1919.8283
2024-09-10 15:00:00,56941.09,57210.0,56596.0,56596.0,1353.37693
2024-09-10 16:00:00,56596.01,56945.94,56566.0,56819.6,788.17727
2024-09-10 17:00:00,56819.59,57380.0,56795.05,57175.96,1100.35899
2024-09-10 18:00:00,57175.96,57978.41,57175.96,57581.99,1752.37098
2024-09-10 19:00:00,57581.99,58044.36,57334.01,57952.01,1395.59965
2024-09-10 20:00:00,57952.01,57975.99,57545.02,57567.89,763.18706
2024-09-10 21:00:00,57567.89,57754.0,57455.72,57507.99,537.1853
2024-09-10 22:00:00,57508.0,57677.64,57453.0,57615.85,374.58263
2024-09-10 23:00:00,57615.86,57870.0,57581.05,57635.99,695.29846
2024-09-11 00:00:00,57635.99,57687.71,57438.34,57640.5,455.1012
2024-09-11 01:00:00,57640.51,57750.0,56681.32,56717.99,2058.25846
2024-09-11 02:00:00,56717.99,57180.98,56696.93,56921.1,1296.56648
2024-09-11 03:00:00,56921.11,56971.1,56688.4,56819.55,825.15952
2024-09-11 04:00:00,56819.56,56819.56,56252.0,56530.5,1669.117
2024-09-11 05:00:00,56530.51,56539.99,56100.0,56244.0,925.68105
2024-09-11 06:00:00,56244.0,56578.0,56174.0,56460.0,842.41486
2024-09-11 07:00:00,56460.0,56783.1,56460.0,56712.0,923.92737
2024-09-11 08:00:00,56712.01,56716.13,56325.7,56398.0,771.50692
2024-09-11 09:00:00,56398.01,56741.24,56381.67,56677.99,797.07803
2024-09-11 10:00:00,56678.0,56700.0,56328.26,56510.0,1570.34775
2024-09-11 11:00:00,56510.0,56895.82,56507.39,56797.99,1155.69961
2024-09-11 12:00:00,56798.0,56915.66,56279.42,56748.01,2511.69575
2024-09-11 13:00:00,56748.0,57166.66,55710.7,55740.0,3577.27957
2024-09-11 14:00:00,55740.01,56024.0,55545.19,55974.0,2432.24783
2024-09-11 15:00:00,55974.0,57003.99,55852.0,56701.23,2304.21875
2024-09-11 16:00:00,56701.22,57514.47,56646.0,57312.0,2083.08795
2024-09-11 17:00:00,57311.99,57868.47,57254.0,57694.0,2295.97581
2024-09-11 18:00:00,57694.0,57981.71,57377.5,57500.0,2079.80815
2024-09-11 19:00:00,57499.99,57776.32,57325.38,57585.5,853.90969
2024-09-11 20:00:00,57585.5,57676.83,57438.0,57486.0,457.00677
2024-09-11 21:00:00,57486.01,57558.0,57252.0,57352.0,369.41938
2024-09-11 22:00:00,57352.0,57468.0,57211.1,57467.99,413.3949
2024-09-11 23:00:00,57468.0,57508.0,57310.97,57338.0,357.66477
2024-09-12 00:00:00,57338.0,57907.9,57324.0,57626.01,1283.19916
2024-09-12 01:00:00,57626.01,58275.0,57597.8,58137.74,1210.69319
2024-09-12 02:00:00,58137.74,58470.01,57827.61,57946.28,1728.57135
2024-09-12 03:00:00,57946.29,58335.53,57946.28,58232.72,702.63656
2024-09-12 04:00:00,58232.73,58430.56,58160.0,58181.98,777.70022
2024-09-12 05:00:00,58181.99,58181.99,57909.92,57968.01,1279.37595
2024-09-12 06:00:00,57968.01,58100.11,57836.28,57947.99,1070.22732
2024-09-12 07:00:00,57948.0,58148.0,57876.0,58138.16,677.87543
2024-09-12 08:00:00,58138.15,58350.0,58100.0,58171.06,1100.64695
2024-09-12 09:00:00,58171.06,58250.0,57980.0,58022.0,578.59489
2024-09-12 10:00:00,58022.0,58098.0,57929.07,57930.41,804.75125
2024-09-12 11:00:00,57930.41,58146.17,57894.0,58057.99,919.41988
2024-09-12 12:00:00,58058.0,58162.11,57583.29,57691.56,1845.08693
2024-09-12 13:00:00,57691.55,57875.99,57345.23,57627.99,2310.27986
2024-09-12 14:00:00,57628.0,58588.0,57541.29,57541.29,3152.10176
2024-09-12 15:00:00,57541.3,57878.77,57408.41,57512.03,1840.14849
2024-09-12 16:00:00,57512.03,58125.0,57494.01,58065.99,894.00799
2024-09-12 17:00:00,58065.99,58410.0,58007.56,58389.1,1014.58403
2024-09-12 18:00:00,58389.11,58450.99,57949.18,58181.99,1519.6656
2024-09-12 19:00:00,58181.99,58442.86,58129.13,58388.0,2503.13125
2024-09-12 20:00:00,58388.0,58388.0,58085.09,58199.99,1796.87711
2024-09-12 21:00:00,58199.99,58385.81,57781.1,57921.11,1313.07343
2024-09-12 22:00:00,57921.1,58260.0,57904.18,58143.34,416.62633
2024-09-12 23:00:00,58143.33,58190.38,58031.0,58132.32,335.13138
2024-09-13 00:00:00,58132.31,58244.0,57999.9,58031.14,460.24187
2024-09-13 01:00:00,58031.14,58290.4,57876.9,58129.99,802.88113
2024-09-13 02:00:00,58129.98,58170.0,57974.0,58050.8,414.94887
2024-09-13 03:00:00,58050.8,58070.0,57798.49,57845.97,671.10826
2024-09-13 04:00:00,57845.97,57985.99,57804.01,57844.0,324.13177
2024-09-13 05:00:00,57844.0,58024.89,57833.97,57946.0,539.69127
2024-09-13 06:00:00,57946.01,57952.0,57742.0,57767.01,553.36201
2024-09-13 07:00:00,57767.0,58137.68,57767.0,58109.31,626.44185
2024-09-13 08:00:00,58109.31,58150.0,57898.56,57953.64,551.14525
2024-09-13 09:00:00,57953.63,58146.84,57924.0,58058.6,555.03453
2024-09-13 10:00:00,58058.6,58350.0,58031.11,58343.99,603.13646
2024-09-13 11:00:00,58343.99,58343.99,57815.0,57871.1,933.49267
2024-09-13 12:00:00,57871.1,57951.1,57632.62,57910.0,1463.01336
2024-09-13 13:00:00,57910.01,58157.12,57686.67,58056.01,1359.25546
2024-09-13 14:00:00,58056.0,58553.01,57833.38,58456.89,2473.04952
2024-09-13 15:00:00,58456.89,59723.97,58362.0,59667.38,4934.87479
2024-09-13 16:00:00,59666.01,59796.7,59312.01,59452.31,2444.84234
2024-09-13 17:00:00,59452.31,59971.17,59444.04,59584.0,1593.31149
2024-09-13 18:00:00,59584.0,59900.0,59478.0,59752.17,1119.0751
2024-09-13 19:00:00,59752.17,59999.0,59652.72,59743.99,1281.66571
2024-09-13 20:00:00,59743.99,59956.0,59633.4,59838.52,643.70741
2024-09-13 21:00:00,59838.52,60358.0,59822.0,60283.86,2104.71656
2024-09-13 22:00:00,60283.85,60625.0,60240.0,60608.0,2041.22233
2024-09-13 23:00:00,60608.0,60623.48,60169.0,60498.0,1330.88332
2024-09-14 00:00:00,60497.99,60610.45,60372.77,60414.39,753.37252
2024-09-14 01:00:00,60414.39,60595.7,60406.06,60406.06,590.92967
2024-09-14 02:00:00,60406.06,60496.0,60285.55,60287.99,465.87729
2024-09-14 03:00:00,60288.0,60431.98,60287.99,60329.37,465.89329
2024-09-14 04:00:00,60329.38,60348.24,60184.86,60213.05,480.76008
2024-09-14 05:00:00,60213.06,60242.47,59900.32,59926.0,1113.74602
2024-09-14 06:00:00,59926.0,60079.36,59900.0,60046.0,484.8791
2024-09-14 07:00:00,60046.01,60174.0,59998.01,60138.14,440.82171
2024-09-14 08:00:00,60138.14,60156.0,59933.94,59973.99,480.77595
2024-09-14 09:00:00,59973.99,60070.21,59858.58,60070.2,651.32309
2024-09-14 10:00:00,60070.2,60070.21,59789.32,59851.09,515.51731
2024-09-14 11:00:00,59851.1,59851.1,59605.98,59706.39,556.27985
2024-09-14 12:00:00,59706.4,59851.27,59626.01,59794.03,405.8924
2024-09-14 13:00:00,59794.03,59794.03,59646.0,59769.11,348.56935
2024-09-14 14:00:00,59769.11,60010.0,59706.0,59914.0,646.73823
2024-09-14 15:00:00,59914.0,59949.11,59828.07,59876.0,303.09513
2024-09-14 16:00:00,59875.99,59982.0,59838.22,59981.99,298.03992
2024-09-14 17:00:00,59982.0,59983.39,59854.32,59885.26,222.91264
2024-09-14 18:00:00,59885.26,59897.79,59400.0,59786.0,1444.64627
2024-09-14 19:00:00,59786.01,59903.56,59735.16,59810.0,168.39931
2024-09-14 20:00:00,59810.01,60134.13,59774.0,60024.01,575.12177
2024-09-14 21:00:00,60024.02,60056.71,59950.21,60036.0,259.37223
2024-09-14 22:00:00,60036.01,60125.0,59940.0,60006.97,279.1657
2024-09-14 23:00:00,60006.97,60050.0,59936.91,59993.03,185.78018
2024-09-15 00:00:00,59993.02,60119.42,59986.01,60025.95,194.47345
2024-09-15 01:00:00,60025.95,60280.06,60025.95,60235.22,503.55364
2024-09-15 02:00:00,60235.22,60267.86,60116.0,60238.01,363.736
2024-09-15 03:00:00,60238.01,60238.57,60134.0,60155.93,174.35633
2024-09-15 04:00:00,60155.93,60216.0,60032.9,60117.99,443.84071
2024-09-15 05:00:00,60118.0,60214.89,60117.99,60160.0,199.50456
2024-09-15 06:00:00,60160.0,60183.02,60144.17,60164.01,164.76842
2024-09-15 07:00:00,60164.01,60214.34,60129.93,60196.0,213.48898
2024-09-15 08:00:00,60195.99,60204.0,60044.0,60069.99,270.79467
2024-09-15 09:00:00,60069.99,60105.74,60009.96,60016.0,215.67193
2024-09-15 10:00:00,60016.01,60042.0,59880.0,59991.3,349.39558
2024-09-15 11:00:00,59991.31,60034.0,59894.0,60000.51,327.68379
2024-09-15 12:00:00,60000.51,60118.0,59949.99,60104.39,326.54419
2024-09-15 13:00:00,60104.39,60350.98,60085.62,60189.98,716.18863
2024-09-15 14:00:00,60189.99,60280.0,59871.0,60279.52,542.27478
2024-09-15 15:00:00,60279.51,60395.8,60170.75,60335.41,527.8042
2024-09-15 16:00:00,60335.41,60352.65,59934.54,59950.05,949.54284
2024-09-15 17:00:00,59950.05,60042.63,59707.08,59814.07,965.11031
2024-09-15 18:00:00,59814.07,60181.8,59746.0,59971.09,854.93726
2024-09-15 19:00:00,59971.09,60140.0,59812.0,59878.22,476.15894
2024-09-15 20:00:00,59878.23,59939.1,59691.1,59795.99,498.98533
2024-09-15 21:00:00,59796.0,59797.15,59479.06,59651.69,751.06314
2024-09-15 22:00:00,59651.7,59670.15,59392.0,59430.31,654.83091
2024-09-15 23:00:00,59430.3,59456.0,58691.05,59132.0,3073.21502
2024-09-16 00:00:00,59132.0,59210.7,58606.3,58666.36,1563.34944
2024-09-16 01:00:00,58666.36,58798.0,58420.0,58607.07,1323.60665
2024-09-16 02:00:00,58607.07,58670.62,58112.0,58263.99,1538.51475
2024-09-16 03:00:00,58263.99,58606.0,58218.0,58575.09,945.36776
2024-09-16 04:00:00,58575.09,58592.0,58312.54,58352.0,895.94436
2024-09-16 05:00:00,58351.99,58670.01,58343.7,58670.0,966.19076
2024-09-16 06:00:00,58670.0,58863.86,58628.0,58707.43,937.81199
2024-09-16 07:00:00,58707.43,58970.0,58668.89,58911.1,633.503
2024-09-16 08:00:00,58911.1,59179.35,58854.86,58924.98,833.50487
2024-09-16 09:00:00,58924.98,59032.2,58579.27,58636.54,1072.98491
2024-09-16 10:00:00,58636.54,58750.0,58506.0,58749.99,681.17224
2024-09-16 11:00:00,58749.99,58835.84,58652.0,58663.99,682.69309
2024-09-16 12:00:00,58664.0,58789.93,58419.91,58527.99,802.53453
2024-09-16 13:00:00,58527.99,58610.1,58021.0,58497.1,2094.22366
2024-09-16 14:00:00,58497.11,58560.44,57555.0,57604.0,2696.19159
2024-09-16 15:00:00,57604.0,58000.0,57553.38,57881.69,1357.3317
2024-09-16 16:00:00,57881.7,57951.86,57676.93,57809.98,1124.4357
2024-09-16 17:00:00,57809.98,58263.84,57493.3,58176.01,1913.78305
2024-09-16 18:00:00,58176.0,58192.0,57701.56,57896.0,1221.41424
2024-09-16 19:00:00,57896.0,58030.0,57797.56,57943.99,668.26015
2024-09-16 20:00:00,57943.99,58172.5,57642.0,57687.99,741.16452
2024-09-16 21:00:00,57688.0,57995.5,57608.0,57995.5,834.6081
2024-09-16 22:00:00,57995.5,58037.62,57842.0,57970.01,360.27336
2024-09-16 23:00:00,57970.01,58410.0,57970.01,58213.99,588.69978
2024-09-17 00:00:00,58213.99,58343.99,57610.01,57630.01,875.34452
2024-09-17 01:00:00,57630.01,57960.0,57622.0,57896.0,525.18524
2024-09-17 02:00:00,57896.0,58211.1,57837.17,58115.52,590.35788
2024-09-17 03:00:00,58115.53,58148.84,58011.1,58060.0,408.80369
2024-09-17 04:00:00,58060.0,58350.03,58028.0,58246.01,584.36182
2024-09-17 05:00:00,58246.0,58779.08,58232.87,58642.76,613.92189
2024-09-17 06:00:00,58642.62,58670.0,58450.0,58488.0,412.51616
2024-09-17 07:00:00,58488.0,58711.1,58452.78,58695.39,790.90366
2024-09-17 08:00:00,58695.39,58863.0,58636.36,58792.0,734.10993
2024-09-17 09:00:00,58792.0,59079.99,58702.01,58966.48,818.33697
2024-09-17 10:00:00,58966.47,59275.0,58898.37,59236.0,1000.86967
2024-09-17 11:00:00,59235.99,59300.0,59032.66,59080.99,849.73416
2024-09-17 12:00:00,59080.99,59445.76,59044.06,59381.1,1419.68743
2024-09-17 13:00:00,59381.1,59416.0,58872.02,58966.0,1805.65841
2024-09-17 14:00:00,58966.0,60406.18,58940.0,60265.17,5356.27751
2024-09-17 15:00:00,60265.99,61320.0,60220.9,61135.5,5936.88721
2024-09-17 16:00:00,61135.49,61261.0,60725.11,60873.86,2324.36181
2024-09-17 17:00:00,60873.86,60999.0,60686.36,60958.37,1409.46651
2024-09-17 18:00:00,60958.37,61075.39,60363.81,60540.17,1305.76779
2024-09-17 19:00:00,60540.17,60696.48,59618.26,59967.99,2112.0532
2024-09-17 20:00:00,59967.98,60342.85,59715.42,60120.0,1665.06151
2024-09-17 21:00:00,60119.99,60424.25,60105.01,60334.07,662.68788
2024-09-17 22:00:00,60334.07,60343.99,60122.5,60240.01,424.37655
2024-09-17 23:00:00,60240.01,60324.0,60005.31,60313.99,489.52738
2024-09-18 00:00:00,60313.99,60334.0,59854.6,60240.0,1066.3613
2024-09-18 01:00:00,60240.01,60330.05,59988.41,60114.0,650.41247
2024-09-18 02:00:00,60114.0,60361.0,60073.09,60352.0,455.14795
2024-09-18 03:00:00,60352.0,60769.0,60348.51,60509.99,1819.91935
2024-09-18 04:00:00,60510.0,60689.62,60318.0,60429.99,604.50439
2024-09-18 05:00:00,60429.99,60429.99,60199.68,60241.07,421.02101
2024-09-18 06:00:00,60241.07,60488.96,60204.0,60453.99,379.01087
2024-09-18 07:00:00,60453.99,60541.65,60334.0,60428.01,428.7848
2024-09-18 08:00:00,60428.01,60428.01,60086.54,60198.05,630.96889
2024-09-18 09:00:00,60198.05,60198.06,59654.77,59654.77,1334.23239
2024-09-18 10:00:00,59654.76,59924.0,59348.88,59907.49,2111.03734
2024-09-18 11:00:00,59907.5,60000.0,59821.81,59846.0,451.89241
2024-09-18 12:00:00,59846.0,60000.0,59689.57,59978.24,829.14742
2024-09-18 13:00:00,59978.24,60160.0,59308.61,59508.5,1920.77662
2024-09-18 14:00:00,59508.5,59776.0,59340.0,59487.6,1376.1409
2024-09-18 15:00:00,59487.61,59757.06,59320.0,59429.18,991.84446
2024-09-18 16:00:00,59429.19,59954.0,59174.8,59915.26,1247.00154
2024-09-18 17:00:00,59915.26,60247.69,59485.45,60013.01,1472.53323
2024-09-18 18:00:00,60013.02,61318.6,59759.84,60629.79,8768.74537
2024-09-18 19:00:00,60629.79,60745.99,59987.25,60057.99,3156.74947
2024-09-18 20:00:00,60057.99,60320.0,59473.68,60230.01,2083.48272
2024-09-18 21:00:00,60230.01,60496.95,60168.04,60199.46,808.6144
2024-09-18 22:00:00,60199.46,60700.0,60194.0,60684.78,732.26197
2024-09-18 23:00:00,60684.78,61786.24,60680.0,61759.99,2346.43342
2024-09-19 00:00:00,61759.98,62589.52,61704.02,62226.0,4317.11457
2024-09-19 01:00:00,62226.0,62316.0,61555.0,62005.99,1884.00728
2024-09-19 02:00:00,62006.0,62329.0,61799.9,62204.32,1425.98063
2024-09-19 03:00:00,62204.32,62278.0,61998.29,62117.99,717.19002
2024-09-19 04:00:00,62117.98,62150.0,61892.1,62082.0,600.47755
2024-09-19 05:00:00,62082.0,62179.99,61902.0,61990.42,730.33282
2024-09-19 06:00:00,61990.42,62124.0,61814.0,62020.6,758.55786
